brand,channel,sku,recent_ad_spend,recent_units,product,wasted_ad_spend_l6m,oos_months_l6m,fba_available,fba_incoming,sales_velocity,days_of_inventory,oos_risk,units_30d,snapshot,out_now,low_stock,advertising_while_out_now,advertising_while_low,review_month
wowtamins,Amazon,NB-49AE-8MWZ,3432.01,701.0,wowtamins Eisen Bisglycinat mit Vitamin C (60 Stück) - Zuckerfreie & Vegane Eisen Gummies - Hochdosiertes Eisenpräparat als Nahrungsergänzungsmittel für Kinder und Frauen bei Eisenunterversorgung,0.0,1,411.0,720.0,19.8445,21.8196,False,658.0,2026-07-09,False,False,False,False,2026-06
wowtamins,Amazon,OD-MZWV-JBYL,0.0,,,0.0,0,,,,,False,,,True,False,False,False,2026-06
wowtamins,Amazon,OD-MZWV-JBYL-Neu,4444.72,1552.0,"wowtamins Kids Complete zuckerfrei - Vegane Multivitamin Gummies mit Omega 3 (30-Tage-Vorrat) - Vitamine für Kinder - Nahrungsergänzungsmittel für das Immunsystem mit Vitamin C, D3, B12, Zink & mehr",0.0,1,987.0,1300.0,44.7981,23.885,False,1507.0,2026-07-09,False,False,False,False,2026-06
wowtamins,Amazon,OD-OAK8-N5TW,0.0,,,0.0,0,,,,,False,,,True,False,False,False,2026-06
wowtamins,Amazon,OD-OAK8-N5TW-Neu,1097.01,472.0,"wowtamins Kids Complete - Vegane Multivitamin Gummies mit Omega 3 (30-Tage-Vorrat) - Vitamine für Kinder - Nahrungsergänzungsmittel für das Immunsystem mit Vitamin C, D3, B12, Zink & mehr",0.0,1,174.0,200.0,13.3033,15.1842,True,447.0,2026-07-09,False,True,False,True,2026-06
wowtamins,Amazon,SKU-WT-WKPz,1501.82,81.0,wowtamins Kids Probio – Leckere Direktsticks mit 9 ausgewählten Darmbakterien-Kulturen (30-Tage-Vorrat) für eine gesunde Darmflora – Nahrungsergänzungsmittel für Kinder ab 4 Jahre,0.0,1,137.0,0.0,3.0448,46.3079,False,97.0,2026-07-09,False,False,False,False,2026-06
wowtamins,Amazon,U1-6CTS-AHGW-Neu,0.0,,,0.0,0,,,,,False,,,True,False,False,False,2026-06
wowtamins,Amazon,WT-66DZ-EI2B,0.0,,,0.0,0,,,,,False,,,True,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-Flyer-Fachexperten-mit-Code,0.0,0.0,Fachexperten Flyer mit Rabattcode,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-Flyer-RKI-Studie,0.0,0.0,Beileger - Ernährungsstudie RKI - EsKiMo II,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-Flyer-kinderleicht-mit-Code,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-Flyer-kinderleicht-ohne-Code,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-KC2-PP,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-KMM,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-LZ,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-Omega3-Studie,0.0,0.0,Beileger - Studie Omega 3 Fettsäuren,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-SP,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-SPJ,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-SPM,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-Ueberraschung,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-Vitamindose,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WB12,0.0,0.0,Vitamin B12 Spray Energiespritzer,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WD3,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WEBZ,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WEBz-PP,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WEGZ,0.0,0.0,Eisen Gummies zuckerfrei,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WIG,0.0,0.0,Immun Gummies,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WIG-PP,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WKC,0.0,0.0,Kids Complete Gummies (Zucker / zuckerfrei),0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WKC-BIO360,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WKC-PP,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WKCZ,0.0,0.0,Kids Complete Gummies (Zucker / zuckerfrei),0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WKCZ-BIO360,0.0,0.0,Kids Complete (BIO360),0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WKCZ-PP,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WKMz,0.0,0.0,Kids Multi Gummies zuckerfrei,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WKPz,0.0,0.0,Kids Probio Sticks zuckerfrei,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WMGz,0.0,0.0,Magnesium Gummies zuckerfrei,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WO3,0.0,0.0,Omega 3 Gummies (Zucker / zuckerfrei),0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WO3Z,0.0,0.0,Omega 3 Gummies - Sonderverkauf,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WSEZ,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WTCZ,0.0,0.0,Teens Complete Gummies zuckerfrei,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WVCZ,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WVD,0.0,0.0,Vitamin D3 + K2 Gummies,0.0,0,,,,,False,,,False,False,False,False,2026-06
wowtamins,Shopify,SKU-WT-WVD-PP,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
