brand,channel,country,sku,product,cm_source,months_active,last_sale_month,net_sales_l3m,net_sales_p3m,net_sales_l6m,cm1_l6m,cm2_l6m,cm3_l6m,ad_spend_l6m,cm3_p6m,net_sales_p6m,net_sales_ttm,cm3_ttm,net_sales_l2m,neg_cm3_months,cm_months_l6m,cm3_pct_l6m,cm3_pct_p6m,cm1_pct_l6m,cm2_pct_l6m,cm3_improving_pp,sales_trend_pct,launch_month,censored,source,age_months,vol_tier,margin_tier,cluster,cm3_target,verdict,reasons,review_month,manual
Vegavero,Amazon,ES,VV-VITA-277,Vegavero Vitamin B12 for Kids Spray | Natural Cherry Flavour | NO Artificial Additives | Children’s B12 Methylcobalamin & Cyanocobalamin | Natural Xylitol | 4 Months Supply | 125 Sprays | Vegan,actual,12,2026-06,2902.48,3525.12,6427.6,4211.42,1894.77,1565.0,-329.73,1193.18,4613.62,11041.220000000001,2758.18,2031.71,0,6,24.34812371647271,25.86212128437106,65.52087871056071,29.478654552243448,-1.5139975678983504,-17.66294480755265,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.5624,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,ES,VV-VITA-284,"Vegavero Organic Chaga Mushroom Extract | 6000 mg 10:1 Extract | 40% Polysaccharides, 30% Betaglucans | NO Additives | 120 Capsules | Vegan",actual,12,2026-06,3361.87,2228.05,5589.92,3287.52,1607.3,1212.14,-395.17,1280.81,4285.0,9874.92,2492.95,2475.62,0,6,21.684389043134786,29.890548424737457,58.811575120931955,28.7535420900478,-8.20615938160267,50.88844505284889,2024-07,True,first-sale proxy,23.0,2,2,2-2,19.5624,Scale,"CM3% 21.7 >= target, sales +51% 3m",2026-06,False
Vegavero,Amazon,ES,VV-VITA-286,Vegavero ZAAG PALMETTO + PYGEUM AFRICANUM | 500 mg zaagpalmetto-extract (20:1) & 200 mg pygeum-extract (2:1) | 45% vetzuren en 10% sterolen | VEGAN - Geen toevoegingen | 90 capsules,actual,12,2026-06,18643.15,43883.2,62526.35,39905.39,19416.68,14604.9,-4811.84,24606.75,77445.69,139972.04,39211.65,8470.199999999999,0,6,23.357992270458773,31.772910797230935,63.82171676421221,31.05359580400903,-8.414918526772162,-57.51642997775913,2024-07,True,first-sale proxy,23.0,1,1,1-1,19.5624,Defend,"top seller at target margin, momentum negative",2026-06,False
Vegavero,Amazon,ES,VV-VITA-287,"Vegavero Organic Silica Supplement 300 mg | High Bioavailability | 100% Natural from Bamboo Extracts | Supports Hair, Skin and Nail Health | 120 Capsules | Vegan",actual,11,2026-06,2719.38,5131.72,7851.1,4647.58,2166.5899999999997,1809.52,-357.09,3518.45,12634.55,20485.649999999998,5327.97,2719.38,0,6,23.047980537759038,27.84784578793863,59.196545706970994,27.596005655258494,-4.799865250179593,-47.00841043548752,2024-07,True,first-sale proxy,23.0,1,1,1-1,19.5624,Defend,"top seller at target margin, momentum negative",2026-06,False
Vegavero,Amazon,ES,VV-VITA-295,Vegavero Blood Sugar Control | 4 Months Supply - 120 Capsules| Chromium Picolinate + Ceylon Cinnamon Extract + Gymnema Sylvestre Extract | Blood Glucose Metabolism* | Vegan,actual,12,2026-06,3802.19,2921.21,6723.4,4497.65,2466.8,1904.8,-561.97,2903.6,8219.52,14942.92,4808.4,3306.45,0,6,28.33090400690127,35.32566378571985,66.89546955409466,36.68977005681649,-6.994759778818576,30.1580509446428,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.5624,Scale,"CM3% 28.3 >= target, sales +30% 3m",2026-06,False
Vegavero,Amazon,ES,VV-VITA-297,Betacaroteno Plus Vegavero | Aceite Vitamina E + Astaxantina | ACTIVADOR BRONCEADO | TCM aceite | 120 Capsulas – Para 4 Meses | Sin Aditivos | Vegano,actual,11,2026-05,1999.8,1279.0900000000001,3278.89,1832.82,790.4200000000001,429.33,-361.09000000000003,339.52,1244.85,4523.74,768.85,1079.01,1,6,13.09376038842413,27.273968751255172,55.89757509401048,24.106328666103472,-14.180208362831042,56.34552689802904,2024-07,True,first-sale proxy,23.0,3,3,3-3,19.5624,Fix,CM3% 13.1 vs target 19.6,2026-06,False
Vegavero,Amazon,ES,VV-VITA-298,Vegavero Zwarte MACA capsules + TRIBULUS | 5000 mg Maca zwart + 1.200 mg Tribulus Terrestris | Laboratorium getest | Geen toevoegingen | Veganistisch,actual,12,2026-06,10011.43,11770.22,21781.65,13401.27,6663.889999999999,2906.34,-3757.5,7558.6,25524.920000000002,47306.57,10464.94,6887.639999999999,0,6,13.34306629663042,29.612629540072994,61.52550426620572,30.594055087654056,-16.269563243442576,-14.942711351189692,2024-07,True,first-sale proxy,23.0,1,3,3-1,19.5624,Fix,CM3% 13.3 vs target 19.6,2026-06,False
Vegavero,Amazon,ES,VV-VITA-301,"Vegavero ZM+ capsules | Zink, magnesium, vitamine B6 | Premie: met AquaminTM marien magnesium, zinkaspartaat + citraat | Hoge biologische beschikbaarh",actual,12,2026-06,1057.98,1160.1999999999998,2218.18,1466.88,750.12,726.0600000000001,-24.07,769.62,2348.22,4566.4,1495.68,581.02,0,6,32.732239944458975,32.77461225949869,66.12989027040187,33.81691296468276,-0.042372315039713726,-8.810549905188743,2024-07,True,first-sale proxy,23.0,3,1,1-3,19.5624,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,ES,VV-VITA-303,"Vegavero BRANDNETEL Complex | 100% GROENTE | Met extracten van berk, paardenbloem en brandnetel | Alternatief voor drainagetabletten | 120 capsules | Vegan",actual,12,2026-06,12732.39,4569.44,17301.829999999998,11408.08,5999.65,564.71,-5434.91,3087.46,8982.94,26284.77,3652.17,8669.98,1,6,3.263874399413242,34.3702618519104,65.93568425998869,34.676389722936825,-31.106387452497156,178.64224062467173,2024-07,True,first-sale proxy,23.0,1,3,3-1,19.5624,Fix,CM3% 3.3 vs target 19.6,2026-06,False
Vegavero,Amazon,ES,VV-VITA-304,Folsäure 400μg Kapseln | Premium: Quatrefolic 5-MTHF Folat | Rohstoff aus Italien | Kinderwunsch - Schwangerschaft | Ohne Zusatzstoffe | Deutsche Produktion Vegavero,actual,12,2026-06,1788.57,4375.549999999999,6164.12,3820.2000000000003,1498.56,1438.21,-60.379999999999995,2516.91,10931.38,17095.5,3955.12,1675.4,0,6,23.331959793125378,23.02463183971283,61.974783099615195,24.311012764190185,0.3073279534125497,-59.123538755127925,2024-07,True,first-sale proxy,23.0,1,1,1-1,19.5624,Defend,"top seller at target margin, momentum negative",2026-06,False
Vegavero,Amazon,ES,VV-VITA-307,Vitamine B3 Nicotinamide Vegavero® | 180 Gélules | Formule Pure (Flush Free) | Sans additifs | VEGAN,actual,12,2026-06,4928.71,4939.62,9868.33,6253.7699999999995,2368.69,1286.03,-1082.66,1704.93,9623.67,19492.0,2990.96,3000.79,0,6,13.031890907580108,17.7160064715436,63.37212071343378,24.00294680052248,-4.684115563963493,-0.22086719221316325,2024-07,True,first-sale proxy,23.0,1,3,3-1,19.5624,Fix,CM3% 13.0 vs target 19.6,2026-06,False
Vegavero,Amazon,ES,VV-VITA-308,Enzym Komplex | Bromelain - Papain - Amylase - Lipase - Cellulase | Magensaftresistente DRCaps | Natürliche Verdauungsenzyme | Laborgeprüft | Ohne Zusatzstoffe | Deutsche Produktion Vegavero,actual,12,2026-06,990.02,1716.21,2706.23,1568.8500000000001,760.8199999999999,507.65,-253.15,934.41,3176.63,5882.86,1442.06,591.6199999999999,0,6,18.75856819265177,29.41513490711855,57.97179101554561,28.11364887685082,-10.65656671446678,-42.31358633267491,2024-07,True,first-sale proxy,23.0,3,2,2-3,19.5624,Harvest,"CM3% 18.8 below target 19.6, low volume, flat/declining",2026-06,False
Vegavero,Amazon,ES,VV-VITA-31,"Vegavero Papaya Enzyme | 2,100 mg Papain | 100% Natural: Carica Papay Fruit Extract | NO Additives | 120 Vegan Capsules",actual,12,2026-06,1747.77,3062.04,4809.8099999999995,2987.35,1412.94,1116.75,-296.18,1032.84,3717.08,8526.89,2149.59,1196.0,0,6,23.218172859218974,27.786326901761598,62.10952199775044,29.37621236597704,-4.5681540425426235,-42.92138574283811,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.5624,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,ES,VV-VITA-310,"Vegavero BERGAMOT Supplement | 1250 mg Extract (15:1) | 120 Capsules (2 Months Supply) | 40% BIOFLAVONOIDS | Citrus Bergamia | NO Additives, Lab-Tested | Vegan",actual,12,2026-06,6352.28,6627.42,12979.7,8599.19,4493.43,3704.62,-788.8,2463.69,7117.5,20097.2,6168.31,3853.8599999999997,0,6,28.5416458007504,34.614541622760804,66.25106897694091,34.6189049053522,-6.0728958220104055,-4.151540116666822,2024-07,True,first-sale proxy,23.0,1,1,1-1,19.5624,Defend,"top seller at target margin, momentum flat",2026-06,False
Vegavero,Amazon,ES,VV-VITA-311,"Vegavero NAC Supplement | 100% Pure N-Acetyl-Cysteine 600 mg | Lab Tested, NO Additives | 180 Capsules | Vegan",actual,12,2026-06,2977.27,6211.38,9188.65,5717.1900000000005,2664.6800000000003,1622.77,-1041.91,2933.69,10495.869999999999,19684.52,4556.46,1251.31,1,6,17.660592143568422,27.950898782092388,62.22013026940846,28.999689834741776,-10.290306638523965,-52.06749546799584,2024-07,True,first-sale proxy,23.0,1,2,2-1,19.5624,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,ES,VV-VITA-313,Vegavero BOSWELLIA SERRATA | 9450 mg 15:1 Extract 85% Boswellic Acids | NO Additives | Indian Frankincense Gum Resin Extract | Supports Healthy Bones and Joints | 120 Capsules | Vegan,actual,12,2026-06,5316.92,5598.48,10915.4,7532.9,4105.47,3343.0299999999997,-762.45,3784.3,9828.17,20743.57,7127.33,4036.6,0,6,30.626729208274543,38.50462497087454,69.01167158326767,37.611722886930394,-7.877895762599994,-5.029222217459016,2024-07,True,first-sale proxy,23.0,1,1,1-1,19.5624,Defend,"top seller at target margin, momentum flat",2026-06,False
Vegavero,Amazon,ES,VV-VITA-314,Vegavero Glycin Pulver 1000g mit Messlöffel – 100% Aminosäure hochdosiert - reines Glycine Pulver ohne Zusatzstoffe - fein löslich - Laborgeprüft & vegan,actual,12,2026-06,57690.29,70425.22,128115.51000000001,87427.36,32981.62,25671.64,-7309.9,29052.1,112605.31,240720.82,54723.74,38394.3,0,6,20.037886123233633,25.799937853729986,68.24104279021329,25.743658983990308,-5.762051730496353,-18.08291120709314,2024-07,True,first-sale proxy,23.0,1,2,2-1,19.5624,Defend,"top seller at target margin, momentum negative",2026-06,False
Vegavero,Amazon,ES,VV-VITA-316,"Vegavero Organic Ceylon Cinnamon | High Strength 2500 mg Per Serving | NO Additives | Extract (5:1) from Madagascar | Lab-Tested, Non-GMO | 120 Capsules | Vegan",actual,12,2026-06,3560.91,3244.76,6805.67,3986.5099999999998,1790.25,1124.78,-665.45,1636.17,6309.84,13115.51,2760.9500000000003,2273.21,0,6,16.527101666698503,25.930451485299148,58.5763047576506,26.305271927672074,-9.403349818600645,9.743401669152714,2024-07,True,first-sale proxy,23.0,2,2,2-2,19.5624,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,ES,VV-VITA-317,L-Citrullin Malat | Hochdosiert: 2000 mg Citrullin | Mit L-Arginin Base + Rote Beete | Aus Fermentation | Pre-Workout | Laborgeprüft | Vegan - Ohne Zusatzstoffe | Deutsche Produktion von Vegavero,actual,12,2026-06,7544.97,9377.5,16922.47,10021.94,4448.21,3651.03,-797.08,5207.03,18876.010000000002,35798.48,8858.06,4908.19,0,6,21.575041941276893,27.585437812334273,59.22267848606025,26.285819977816477,-6.01039587105738,-19.541775526526255,2024-07,True,first-sale proxy,23.0,1,2,2-1,19.5624,Defend,"top seller at target margin, momentum negative",2026-06,False
Vegavero,Amazon,ES,VV-VITA-318,"Vegavero Knoflook capsules | UNIEK: Extracten van knoflook, meidoorn en olijfblad | 1% allicine - 3% flavonen - 40% oleuroperine | Laboratorium getest | Zonder toevoegingen",actual,12,2026-06,1637.9,2244.33,3882.23,2575.98,1325.99,1072.08,-253.92000000000002,1303.33,4200.86,8083.09,2375.41,822.8,0,6,27.61505629496449,31.02531386430398,66.35310118153741,34.15536946548762,-3.410257569339489,-27.020536195657495,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.5624,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,ES,VV-VITA-319,OMEGA 3 6 9 BIO | VEGAN | Cholesterol et Santé Cardiovasculaire | 1400 mg d'Huile de Chia | Acides Gras Insaturés Hautement Dosés | SANS ADDITIFS | 120 Gélules | Vegavero®,actual,12,2026-06,1565.12,1738.46,3303.58,2030.47,984.1800000000001,749.96,-234.22,1049.94,3385.9399999999996,6689.5199999999995,1799.9,977.8,0,6,22.701432990876565,31.008818821361285,61.46271620484445,29.79131729820377,-8.30738583048472,-9.970893779552025,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.5624,Scale,"CM3% 22.7 >= target, sales -10% 3m",2026-06,False
Vegavero,Amazon,ES,VV-VITA-320,Vegavero Vegane Kollagen Kapseln hochdosiert | Einzigartig: Markenrohstoff Vollagen | Vegan mit Hyaluronsäure | Laborgeprüft | Vegan - ohne Zusatzstoffe | Deutsche Produktion,actual,12,2026-06,7874.87,9340.83,17215.7,10381.18,4893.91,3179.12,-1714.8,5750.15,19799.75,37015.45,8929.27,5475.0599999999995,0,6,18.466399855945443,29.041528302125023,60.300655796743676,28.42701719941681,-10.57512844617958,-15.694108553522545,2024-07,True,first-sale proxy,23.0,1,2,2-1,19.5624,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,ES,VV-VITA-320-V,Vegavero Advanced Vegan Collagen Supplement 500 mg | 4 Months Supply | NO Additives | Plant-Based Collagen Capsules with Hyaluronic Acid | Essential Amino Acids | Vollagen,actual,8,2026-06,4243.6900000000005,4820.21,9063.9,5126.72,2402.55,2191.58,-210.97,604.6800000000001,1987.37,11051.27,2796.26,3124.46,0,6,24.179216452079128,30.42614108092605,56.561965599797006,26.506801707874097,-6.246924628846923,-11.960474751100046,2025-11,False,first-sale proxy,7.0,2,1,1-2,19.5624,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,ES,VV-VITA-323,"Vegavero B-Relax | Natural Relaxation, Rest Support Supplement | Magnesium, Lemon Balm Extract, Zinc, Vitamin B1, B2 and B12 | 120 Capsules | Vegan",actual,1,2025-07,,,,,,,,47.129999999999995,402.84,402.84,47.129999999999995,,0,0,,11.699434018468871,,,,,2024-07,True,first-sale proxy,23.0,3,,,19.5624,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Amazon,ES,VV-VITA-326,Vegavero 5-HTP capsules van Griffonia extracten | Met Ashwagandha KSM-66® en Rhodiola Rosea Rhodiolife® | Laboratorium getest | Zonder toevoegingen,actual,12,2026-06,3644.33,3736.54,7380.87,4593.36,2252.29,1636.74,-615.54,3299.66,10798.63,18179.5,4936.4,2660.94,0,6,22.175434603237832,30.556283528558716,62.23331395892354,30.515237363617025,-8.380848925320883,-2.4677910580376508,2024-07,True,first-sale proxy,23.0,1,2,2-1,19.5624,Defend,"top seller at target margin, momentum flat",2026-06,False
Vegavero,Amazon,ES,VV-VITA-327,L-CARNITINA COMPLEX | CARNIPURE | Café Verde + Vitaminas B + Cromo | PRE WORKOUT + PARA la Figura | ALTA concentración | Energía | Sin Aditivos & Vegano | 120 Cápsulas | Vegavero®,actual,5,2025-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.47,1921.5,1921.5,470.47,0.0,0,5,,24.48451730418944,,,,,2024-07,True,first-sale proxy,23.0,3,,,19.5624,No data,no margin data for this market; no sales in last 2 months (OOS / delisted?),2026-06,False
Vegavero,Amazon,ES,VV-VITA-329,Vegavero Liposomale Vitamine C | Echte liposomale technologie - merkgrondstof PureWay-C®; | Laboratorium getest | Veganistisch - Geen toevoegingen,actual,11,2026-06,6634.12,12187.26,18821.38,11441.01,5007.610000000001,1666.97,-3340.65,4745.03,16965.86,35787.24,6412.0,6634.12,2,6,8.856789459646423,27.96810771749855,60.787306775592434,26.60596619376475,-19.111318257852126,-45.56512292344629,2024-07,True,first-sale proxy,23.0,1,3,3-1,19.5624,Fix,CM3% 8.9 vs target 19.6,2026-06,False
Vegavero,Amazon,ES,VV-VITA-331,"Vegavero Nootropics Brain Supplements | Ayurveda Products | NO Additives | Brahmi, Ginkgo, Panax Ginseng, DHA & B Vitamins | Vegan | 90 Capsules",actual,9,2026-03,0.0,1433.08,1433.08,850.16,400.2,320.52,-79.68,832.0,2522.7799999999997,3955.86,1152.52,0.0,0,6,22.3658134926173,32.979490879109555,59.32397353950931,27.92586596700812,-10.613677386492256,-100.0,2024-07,True,first-sale proxy,23.0,3,1,1-3,19.5624,Fix,healthy margin but supply stalled; no sales in last 2 months (OOS / delisted?),2026-06,False
Vegavero,Amazon,ES,VV-VITA-333,"Elektrolyte Plus 1872 mg | Magnesium, Calcium, Kalium, Natrium, Chlorid + B Vitamine | Natürliche Quellen: ConcenTrace & Aquamin | Vegan & ohne Zusätze | Vegavero | 120 Kapseln",actual,12,2026-06,2396.17,1883.1499999999999,4279.32,2737.5699999999997,1338.81,590.37,-748.4200000000001,1334.96,4424.44,8703.76,1925.33,1734.77,0,6,13.795883458119516,30.172405999403317,63.972079676210235,31.28557808249909,-16.3765225412838,27.242651939569352,2024-07,True,first-sale proxy,23.0,2,3,3-2,19.5624,Fix,CM3% 13.8 vs target 19.6,2026-06,False
Vegavero,Amazon,ES,VV-VITA-335,Vegavero BIOLOGISCHE Brahmi + BIOLOGISCHE Hericium | 900 mg Bacopa monnieri & 500 mg Hericium-extract | 2% Bacosides + 2% Hericenone + 20% Polysachari,actual,4,2025-10,,,,,,,,125.11,571.04,571.04,125.11,,0,0,,21.90914822079014,,,,,2024-07,True,first-sale proxy,23.0,3,,,19.5624,No data,no margin data for this market,2026-06,False
Vegavero,Amazon,ES,VV-VITA-336,"Vegavero Organic Devil’s Claw Capsules | 4,995 mg (3:1 Extract) Daily | 90 Capsules | NO Additives | Natural Joint Support | Harpagophytum with 2,7% Harpagoside | Vegan",actual,12,2026-06,814.0899999999999,1088.11,1902.1999999999998,1249.08,638.03,344.64,-293.37,258.13,785.88,2688.08,602.77,517.4,0,6,18.11796866785827,32.84598157479513,65.66501945116181,33.54168857112817,-14.728012906936861,-25.18311567764289,2024-07,True,first-sale proxy,23.0,3,2,2-3,19.5624,Harvest,"CM3% 18.1 below target 19.6, low volume, flat/declining",2026-06,False
Vegavero,Amazon,ES,VV-VITA-337,"Vegavero Rocket | Pre Workout Supplement | Black Maca, L-Arginine, Cordyceps Sinensis, Panax Gingseng & Ashwagandha KSM 66 | NO Additives | Vegan",actual,8,2026-02,0.0,459.15,459.15,273.58000000000004,130.2,122.97999999999999,-7.220000000000001,796.88,2684.2200000000003,3143.37,919.86,0.0,0,6,26.784275291299135,29.687581494810406,59.58401393879997,28.356746161385164,-2.9033062035112707,-100.0,2024-07,True,first-sale proxy,23.0,3,1,1-3,19.5624,Fix,healthy margin but supply stalled; no sales in last 2 months (OOS / delisted?),2026-06,False
Vegavero,Amazon,ES,VV-VITA-338,Vegavero Biologische kurkuma capsules | Uniek: BIOLOGISCH Curcuma-EXTRACT – geen poeder | 14.620 mg kurkuma-equivalent per capsule | 158 mg Curcumine | Met piperine | 60 capsules | Vegan,actual,12,2026-06,1935.28,1888.1999999999998,3823.48,2150.76,923.18,604.05,-319.1,1134.87,5274.66,9098.14,1738.92,1364.8600000000001,0,6,15.798434933620678,21.515510004436305,56.25137309466769,24.145019720254844,-5.717075070815627,2.4933799385658384,2024-07,True,first-sale proxy,23.0,2,2,2-2,19.5624,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,ES,VV-VITA-339,"Vegavero L-Tyrosine Plus 1200 mg | THYROIDE* | Avec Iode, Selenium et Vitamine B | Énergie + Fatigue Mentale | 180 Gélules | VEGAN et SANS ADDITIFS",actual,12,2026-06,8366.33,8447.79,16814.12,10317.84,5056.19,3602.75,-1453.38,5485.7300000000005,18024.84,34838.96,9088.48,5491.219999999999,0,6,21.426931650303437,30.434278473484373,61.3641391877779,30.07109500824307,-9.007346823180935,-0.9642758638649983,2024-07,True,first-sale proxy,23.0,1,2,2-1,19.5624,Defend,"top seller at target margin, momentum flat",2026-06,False
Vegavero,Amazon,ES,VV-VITA-340,Mariendistel + Bio Artischocke & Löwenzahn | 80% Silymarin | Hochdosiert | 120 Kapseln | Vegan & Ohne Zusätze | Deutsche Produktion von Vegavero,actual,12,2026-06,3397.02,4112.2,7509.219999999999,4569.8,2154.2400000000002,1840.77,-313.43,1692.95,5788.8,13298.02,3533.72,2380.12,0,6,24.513464780629683,29.24526672194583,60.8558545361569,28.687932967738334,-4.731801941316146,-17.39166382958027,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.5624,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,ES,VV-VITA-341,Vitamin B12 Tropfen | 50 ml ohne Alkohol | 500 Tage | Aktivformen: 80% Methyl- & 20% Adenosylcobalamin | 500 µg B-12 flüssig | Laborgeprüft & Keine Konservierungsstoffe | Vegavero,actual,12,2026-06,4557.219999999999,4068.23,8625.45,5058.59,2110.23,926.86,-1183.3899999999999,1496.65,6981.77,15607.22,2423.51,3136.91,0,6,10.745642256346045,21.436541163630427,58.64725898358925,24.46515833956489,-10.690898907284382,12.019723565285132,2024-07,True,first-sale proxy,23.0,2,3,3-2,19.5624,Fix,CM3% 10.7 vs target 19.6,2026-06,False
Vegavero,Amazon,ES,VV-VITA-342,Vegavero Vitamin D3 K2 Tropfen Vegan für 365 Tage - 1.000 Vitamin D3 + 25 µg Vitamin K2 all-trans - Vitamin D3 Tropfen laborgeprüft & ohne Konservierungsstoffe - Vitamin D3 K2 Tropfen mit Pipette,actual,12,2026-06,987.63,1635.6799999999998,2623.31,1641.6399999999999,864.98,629.32,-235.66,739.73,2127.08,4750.39,1369.05,669.97,0,6,23.98953993237551,34.776783195742524,62.5789555942683,32.972847280725496,-10.787243263367014,-39.61960774723662,2024-07,True,first-sale proxy,23.0,3,1,1-3,19.5624,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,ES,VV-VITA-343,"Vegavero Chlorophyll Liquid | 60 ml | 300 mg Sodium Copper Chlorophyllin | NO Additives, Lab-Tested | Made in UK | Vegan",actual,8,2026-02,,298.08,298.08,175.14999999999998,78.35,75.42999999999999,-2.92,356.65000000000003,1498.65,1796.73,432.08,,0,3,25.305287171229203,23.798084943115473,58.75939345142244,26.284889962426195,1.50720222811373,,2024-07,True,first-sale proxy,23.0,3,1,1-3,19.5624,Watch,between target and broken - no trigger fired,2026-06,False
